Anno evento;Residenza;Genere;Età decesso;Gruppi cause morte;Cause morte;Cause morte violenta;Tipologia morte violenta;Numerosità
2007;Fuori Milano;Maschi;48;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2007;Fuori Milano;Maschi;48;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2007;Fuori Milano;Maschi;49;Malattie infettive e parassitarie;AIDS;;;1
2007;Fuori Milano;Maschi;49;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;49;Tumori;Tumori maligni dell'apparato urinario;;;1
2007;Fuori Milano;Maschi;49;Tumori;Tumori maligni dell'encefalo;;;1
2007;Fuori Milano;Maschi;49;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;49;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;49;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2007;Fuori Milano;Maschi;49;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2007;Fuori Milano;Maschi;49;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2007;Fuori Milano;Maschi;49;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2007;Fuori Milano;Maschi;50;Malattie infettive e parassitarie;AIDS;;;2
2007;Fuori Milano;Maschi;50;Tumori;Tumori maligni dello stomaco;;;1
2007;Fuori Milano;Maschi;50;Tumori;Tumori maligni dell'intestino;;;1
2007;Fuori Milano;Maschi;50;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;50;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2007;Fuori Milano;Maschi;50;Tumori;Altre localizzazioni di tumori maligni;;;2
2007;Fuori Milano;Maschi;50;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;50;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2007;Fuori Milano;Maschi;50;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;50;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2007;Fuori Milano;Maschi;50;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2007;Fuori Milano;Maschi;50;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Morti improvvise da causa sconosciuta;;;1
2007;Fuori Milano;Maschi;50;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2007;Fuori Milano;Maschi;51;Malattie infettive e parassitarie;AIDS;;;2
2007;Fuori Milano;Maschi;51;Tumori;Tumori maligni dello stomaco;;;2
2007;Fuori Milano;Maschi;51;Tumori;Tumori maligni dell'intestino;;;2
2007;Fuori Milano;Maschi;51;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;51;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2007;Fuori Milano;Maschi;51;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;51;Malattie del sistema respiratorio;Polmonite;;;1
2007;Fuori Milano;Maschi;51;Malattie dell'apparato digerente;Cirrosi fegato;;;3
2007;Fuori Milano;Maschi;52;Malattie infettive e parassitarie;AIDS;;;3
2007;Fuori Milano;Maschi;52;Tumori;Tumori maligni cavità boccale e faringe;;;2
2007;Fuori Milano;Maschi;52;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;52;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2007;Fuori Milano;Maschi;52;Tumori;Altre localizzazioni di tumori maligni;;;1
2007;Fuori Milano;Maschi;52;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2007;Fuori Milano;Maschi;52;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;53;Malattie infettive e parassitarie;AIDS;;;2
2007;Fuori Milano;Maschi;53;Tumori;Tumori maligni del fegato e vie biliari;;;2
2007;Fuori Milano;Maschi;53;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;53;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;3
2007;Fuori Milano;Maschi;53;Tumori;Tumori maligni della prostata;;;1
2007;Fuori Milano;Maschi;53;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;53;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2007;Fuori Milano;Maschi;53;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2007;Fuori Milano;Maschi;53;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;53;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;53;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2007;Fuori Milano;Maschi;53;Malattie dell'apparato digerente;Cirrosi fegato;;;4
2007;Fuori Milano;Maschi;53;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;54;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;54;Tumori;Tumori maligni dell'encefalo;;;1
2007;Fuori Milano;Maschi;54;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;54;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2007;Fuori Milano;Maschi;54;Tumori;Altre localizzazioni di tumori maligni;;;2
2007;Fuori Milano;Maschi;54;Tumori;Tumori di comportamento incerto o sconosciuto;;;1
2007;Fuori Milano;Maschi;54;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;3
2007;Fuori Milano;Maschi;54;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;54;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2007;Fuori Milano;Maschi;54;Malattie del sistema respiratorio;Polmonite;;;1
2007;Fuori Milano;Maschi;54;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2007;Fuori Milano;Maschi;54;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;55;Tumori;Tumori maligni cavità boccale e faringe;;;1
2007;Fuori Milano;Maschi;55;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;55;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2007;Fuori Milano;Maschi;55;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;55;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2007;Fuori Milano;Maschi;55;Malattie del sistema circolatorio;Ipertensione;;;1
2007;Fuori Milano;Maschi;55;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;55;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2007;Fuori Milano;Maschi;55;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2007;Fuori Milano;Maschi;55;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni cavità boccale e faringe;;;1
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni dell'intestino;;;1
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;6
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni di osso e cartilagine articolare;;;1
2007;Fuori Milano;Maschi;56;Tumori;Tumori maligni dell'apparato urinario;;;2
2007;Fuori Milano;Maschi;56;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;56;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2007;Fuori Milano;Maschi;56;Tumori;Altre localizzazioni di tumori maligni;;;1
2007;Fuori Milano;Maschi;56;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;56;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2007;Fuori Milano;Maschi;56;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2007;Fuori Milano;Maschi;56;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2007;Fuori Milano;Maschi;56;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2007;Fuori Milano;Maschi;57;Tumori;Tumori maligni dell'intestino;;;3
2007;Fuori Milano;Maschi;57;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;57;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2007;Fuori Milano;Maschi;57;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;57;Tumori;Tumori maligni dell'encefalo;;;2
2007;Fuori Milano;Maschi;57;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2007;Fuori Milano;Maschi;57;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;57;Malattie del sistema circolatorio;Altre malattie del cuore;;;2
2007;Fuori Milano;Maschi;57;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2007;Fuori Milano;Maschi;57;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2007;Fuori Milano;Maschi;57;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;57;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2007;Fuori Milano;Maschi;57;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;58;Tumori;Tumori maligni cavità boccale e faringe;;;1
2007;Fuori Milano;Maschi;58;Tumori;Tumori maligni dello stomaco;;;1
2007;Fuori Milano;Maschi;58;Tumori;Tumori maligni dell'intestino;;;1
2007;Fuori Milano;Maschi;58;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2007;Fuori Milano;Maschi;58;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2007;Fuori Milano;Maschi;58;Tumori;Tumori maligni dell'apparato urinario;;;1
2007;Fuori Milano;Maschi;58;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;58;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2007;Fuori Milano;Maschi;58;Tumori;Altre localizzazioni di tumori maligni;;;1
2007;Fuori Milano;Maschi;58;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;58;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2007;Fuori Milano;Maschi;58;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2007;Fuori Milano;Maschi;58;Malattie del sistema respiratorio;Polmonite;;;2
2007;Fuori Milano;Maschi;58;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni dello stomaco;;;2
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;59;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2007;Fuori Milano;Maschi;59;Tumori;Altri tumori maligni dell'apparato respiratorio;;;2
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni della prostata;;;2
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni dell'apparato urinario;;;1
2007;Fuori Milano;Maschi;59;Tumori;Tumori maligni dell'encefalo;;;2
2007;Fuori Milano;Maschi;59;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;59;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2007;Fuori Milano;Maschi;59;Malattie del sistema circolatorio;Altre malattie del cuore;;;1
2007;Fuori Milano;Maschi;59;Malattie del sistema respiratorio;Polmonite;;;1
2007;Fuori Milano;Maschi;59;Malattie del sistema respiratorio;Bronchite;;;1
2007;Fuori Milano;Maschi;59;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2007;Fuori Milano;Maschi;59;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni cavità boccale e faringe;;;1
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni dello stomaco;;;3
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni del fegato e vie biliari;;;2
2007;Fuori Milano;Maschi;60;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;7
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni dell'apparato urinario;;;1
2007;Fuori Milano;Maschi;60;Tumori;Tumori maligni dell'encefalo;;;1
2007;Fuori Milano;Maschi;60;Tumori;Leucemie;;;2
2007;Fuori Milano;Maschi;60;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;3
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2007;Fuori Milano;Maschi;60;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2007;Fuori Milano;Maschi;60;Malattie del sistema respiratorio;Polmonite;;;1
2007;Fuori Milano;Maschi;60;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;60;Malattie dell'apparato digerente;Cirrosi fegato;;;4
2007;Fuori Milano;Maschi;60;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2007;Fuori Milano;Maschi;60;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2007;Fuori Milano;Maschi;61;Tumori;Tumori maligni cavità boccale e faringe;;;2
2007;Fuori Milano;Maschi;61;Tumori;Tumori maligni dell'intestino;;;1
2007;Fuori Milano;Maschi;61;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2007;Fuori Milano;Maschi;61;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2007;Fuori Milano;Maschi;61;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;61;Tumori;Tumori maligni dell'apparato urinario;;;2
2007;Fuori Milano;Maschi;61;Tumori;Leucemie;;;3
2007;Fuori Milano;Maschi;61;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2007;Fuori Milano;Maschi;61;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2007;Fuori Milano;Maschi;61;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2007;Fuori Milano;Maschi;61;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2007;Fuori Milano;Maschi;61;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2007;Fuori Milano;Maschi;61;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2007;Fuori Milano;Maschi;61;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni cavità boccale e faringe;;;1
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni dell'intestino;;;2
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;62;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;4
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni dell'encefalo;;;1
2007;Fuori Milano;Maschi;62;Tumori;Tumori maligni della tiroide e delle altre ghiandole endocrine;;;1
2007;Fuori Milano;Maschi;62;Tumori;Leucemie;;;1
2007;Fuori Milano;Maschi;62;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2007;Fuori Milano;Maschi;62;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2007;Fuori Milano;Maschi;62;Malattie del sistema circolatorio;Altre malattie del cuore;;;4
2007;Fuori Milano;Maschi;62;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2007;Fuori Milano;Maschi;62;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2007;Fuori Milano;Maschi;62;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2007;Fuori Milano;Maschi;62;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2007;Fuori Milano;Maschi;62;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2007;Fuori Milano;Maschi;63;Tumori;Tumori maligni dell'intestino;;;1
2007;Fuori Milano;Maschi;63;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;63;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2007;Fuori Milano;Maschi;63;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2007;Fuori Milano;Maschi;63;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;63;Tumori;Tumori maligni dell'apparato urinario;;;1
2007;Fuori Milano;Maschi;63;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2007;Fuori Milano;Maschi;63;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2007;Fuori Milano;Maschi;63;Malattie del sistema circolatorio;Malattie del circolo polmonare;;;1
2007;Fuori Milano;Maschi;63;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2007;Fuori Milano;Maschi;63;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2007;Fuori Milano;Maschi;63;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;63;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2007;Fuori Milano;Maschi;63;Malattie dell'apparato digerente;Altre malattie del fegato;;;2
2007;Fuori Milano;Maschi;63;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2007;Fuori Milano;Maschi;63;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2007;Fuori Milano;Maschi;63;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Infortunio sul lavoro;1
2007;Fuori Milano;Maschi;63;Cause esterne di morbosità e mortalità;Suicidio;Suicidio;Suicidio;1
2007;Fuori Milano;Maschi;64;Tumori;Tumori maligni dello stomaco;;;1
2007;Fuori Milano;Maschi;64;Tumori;Tumori maligni dell'intestino;;;2
2007;Fuori Milano;Maschi;64;Tumori;Tumori maligni del fegato e vie biliari;;;1
2007;Fuori Milano;Maschi;64;Tumori;Altri tumori maligni dell'apparato digerente;;;2
2007;Fuori Milano;Maschi;64;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;7
2007;Fuori Milano;Maschi;64;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2007;Fuori Milano;Maschi;64;Tumori;Altre localizzazioni di tumori maligni;;;2
2007;Fuori Milano;Maschi;64;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
